respondent_id,xyz_vaccine,seasonal_vaccine
49163,0.0389,0.0937
49164,0.0268,0.037
49165,0.1185,0.4366
49166,0.0315,0.5313
49167,0.025,0.1238
49168,0.1185,0.4366
49169,0.012,0.0808
49170,0.1849,0.404
49171,0.7968,0.8032
49172,0.0614,0.8191
49173,0.2883,0.7953
49174,0.166,0.5467
49175,0.4039,0.9636
49176,0.0092,0.3543
49177,0.8036,0.888
49178,0.1185,0.4366
49179,0.3301,0.7748
49180,0.6389,0.7613
49181,0.1824,0.6102
49182,0.1185,0.4366
49183,0.0894,0.7899
49184,0.0136,0.1294
49185,0.4405,0.5989
49186,0.0817,0.4799
49187,0.0083,0.1586
49188,0.2513,0.6317
49189,0.0366,0.7904
49190,0.0836,0.2782
49191,0.0988,0.7808
49192,0.2947,0.4255
49193,0.0238,0.3998
49194,0.1048,0.0992
49195,0.0662,0.286
49196,0.1552,0.8008
49197,0.0351,0.0876
49198,0.1372,0.8704
49199,0.0206,0.1256
49200,0.2466,0.7837
49201,0.5532,0.3786
49202,0.0186,0.4472
49203,0.681,0.7882
49204,0.0079,0.0314
49205,0.1787,0.9635
49206,0.049,0.2619
49207,0.8766,0.9603
49208,0.6847,0.8709
49209,0.1185,0.4366
49210,0.1358,0.298
49211,0.1704,0.46
49212,0.3011,0.3216
49213,0.1153,0.4211
49214,0.1185,0.4366
49215,0.2396,0.7713
49216,0.1185,0.4366
49217,0.3825,0.588
49218,0.5221,0.8903
49219,0.0821,0.4147
49220,0.071,0.1857
49221,0.121,0.387
49222,0.1465,0.5042
49223,0.3072,0.4286
49224,0.1823,0.5012
49225,0.7842,0.9189
49226,0.1936,0.9049
49227,0.2156,0.0957
49228,0.1597,0.1175
49229,0.1185,0.4366
49230,0.5798,0.1052
49231,0.8753,0.9285
49232,0.2063,0.8471
49233,0.1764,0.154
49234,0.0598,0.7653
49235,0.2784,0.886
49236,0.0378,0.0805
49237,0.9188,0.977
49238,0.6175,0.8702
49239,0.4469,0.8779
49240,0.0609,0.2091
49241,0.1327,0.8431
49242,0.262,0.4987
49243,0.1033,0.0185
49244,0.0316,0.07
49245,0.7946,0.9538
49246,0.5501,0.9545
49247,0.871,0.6835
49248,0.0142,0.0844
49249,0.1583,0.4566
49250,0.0352,0.2262
49251,0.2095,0.2949
49252,0.0391,0.7417
49253,0.1185,0.4366
49254,0.7883,0.2874
49255,0.07,0.7601
49256,0.0272,0.3198
49257,0.0105,0.024
49258,0.1185,0.4366
49259,0.1045,0.0109
49260,0.4895,0.3324
49261,0.0314,0.1339
49262,0.0477,0.2997
49263,0.1042,0.1131
49264,0.2253,0.7374
49265,0.175,0.3501
49266,0.1425,0.0834
49267,0.4655,0.5697
49268,0.0341,0.1592
49269,0.1554,0.0952
49270,0.0248,0.1143
49271,0.3335,0.9012
49272,0.3407,0.3997
49273,0.5303,0.6082
49274,0.0669,0.1897
49275,0.1511,0.9587
49276,0.1466,0.7441
49277,0.0326,0.0083
49278,0.7976,0.9615
49279,0.2774,0.2171
49280,0.2088,0.1813
49281,0.1137,0.3479
49282,0.1118,0.2295
49283,0.0653,0.4999
49284,0.1135,0.1776
49285,0.1588,0.3595
49286,0.0391,0.5758
49287,0.561,0.7804
49288,0.0298,0.0319
49289,0.3564,0.7619
49290,0.7942,0.7291
49291,0.3327,0.7155
49292,0.1975,0.6777
49293,0.0445,0.2048
49294,0.0965,0.1709
49295,0.37,0.1294
49296,0.0117,0.4755
49297,0.1185,0.4366
49298,0.1185,0.4366
49299,0.1908,0.4381
49300,0.1218,0.4139
49301,0.0139,0.0347
49302,0.1185,0.4366
49303,0.3182,0.7638
49304,0.0297,0.4496
49305,0.0774,0.0558
49306,0.1341,0.6462
49307,0.1739,0.3731
49308,0.107,0.9087
49309,0.2193,0.4539
49310,0.0073,0.3893
49311,0.0202,0.7535
49312,0.1185,0.4366
49313,0.0238,0.2007
49314,0.3072,0.4965
49315,0.0182,0.0285
49316,0.2565,0.7894
49317,0.0427,0.4078
49318,0.1865,0.3535
49319,0.0979,0.0444
49320,0.2218,0.5042
49321,0.0229,0.2155
49322,0.1211,0.8072
49323,0.5554,0.9387
49324,0.1185,0.4366
49325,0.2536,0.8641
49326,0.0315,0.1056
49327,0.0914,0.2004
49328,0.1592,0.5721
49329,0.0622,0.6682
49330,0.0319,0.197
49331,0.1185,0.4366
49332,0.0379,0.6988
49333,0.0195,0.134
49334,0.0743,0.7521
49335,0.1491,0.5513
49336,0.0274,0.0239
49337,0.5597,0.5485
49338,0.0103,0.0123
49339,0.3159,0.6331
49340,0.1185,0.4366
49341,0.1185,0.4366
49342,0.0448,0.219
49343,0.0151,0.1748
49344,0.0562,0.5846
49345,0.4851,0.8618
49346,0.4756,0.3668
49347,0.0184,0.1167
49348,0.1264,0.6713
49349,0.033,0.0691
49350,0.0308,0.765
49351,0.0792,0.1159
49352,0.1185,0.4366
49353,0.1185,0.4366
49354,0.0551,0.6015
49355,0.2165,0.639
49356,0.097,0.2697
49357,0.3037,0.4605
49358,0.1474,0.9136
49359,0.2462,0.2507
49360,0.0854,0.2823
49361,0.1477,0.0746
49362,0.0087,0.0158
49363,0.1836,0.313
49364,0.0424,0.3232
49365,0.7994,0.7662
49366,0.392,0.5968
49367,0.1959,0.8415
49368,0.4101,0.6135
49369,0.1185,0.4366
49370,0.8891,0.91
49371,0.6231,0.3841
49372,0.1649,0.3034
49373,0.169,0.3744
49374,0.021,0.0143
49375,0.1185,0.4366
49376,0.0249,0.2398
49377,0.0221,0.6161
49378,0.0791,0.746
49379,0.0139,0.0655
49380,0.8901,0.9364
49381,0.1566,0.1489
49382,0.0109,0.0199
49383,0.5438,0.9261
49384,0.0095,0.1066
49385,0.0397,0.2605
49386,0.0431,0.2305
49387,0.1185,0.4366
49388,0.3191,0.6972
49389,0.0502,0.7095
49390,0.043,0.1281
49391,0.0276,0.0565
49392,0.0213,0.1924
49393,0.1265,0.4853
49394,0.1413,0.3924
49395,0.145,0.3856
49396,0.0853,0.3769
49397,0.0786,0.8267
49398,0.0377,0.028
49399,0.0317,0.087
49400,0.0038,0.0362
49401,0.4017,0.7299
49402,0.5636,0.8576
49403,0.689,0.8609
49404,0.0498,0.6139
49405,0.1233,0.2944
49406,0.168,0.3801
49407,0.0191,0.4255
49408,0.0296,0.2516
49409,0.0241,0.5337
49410,0.1926,0.5925
49411,0.0767,0.6988
49412,0.5898,0.8187
49413,0.1185,0.4366
49414,0.1811,0.1722
49415,0.0936,0.3759
49416,0.6883,0.9692
49417,0.1377,0.4276
49418,0.0445,0.429
49419,0.3747,0.9464
49420,0.0843,0.808
49421,0.0682,0.3756
49422,0.1976,0.6586
49423,0.013,0.0487
49424,0.023,0.1441
49425,0.0445,0.3111
49426,0.1062,0.6805
49427,0.1615,0.1761
49428,0.1756,0.9401
49429,0.2168,0.456
49430,0.0152,0.0522
49431,0.1083,0.7207
49432,0.0165,0.1758
49433,0.2981,0.7026
49434,0.0803,0.1266
49435,0.1416,0.7289
49436,0.055,0.2823
49437,0.2412,0.7732
49438,0.0464,0.2082
49439,0.0601,0.1179
49440,0.0424,0.589
49441,0.4223,0.9697
49442,0.0134,0.1352
49443,0.0842,0.0211
49444,0.1185,0.4366
49445,0.1856,0.4871
49446,0.0518,0.124
49447,0.4921,0.7612
49448,0.6522,0.9441
49449,0.7412,0.8551
49450,0.036,0.427
49451,0.0935,0.8328
49452,0.0726,0.116
49453,0.1008,0.1119
49454,0.8405,0.9876
49455,0.0881,0.6217
49456,0.0413,0.1797
49457,0.2457,0.8286
49458,0.1185,0.4366
49459,0.0488,0.8377
49460,0.2834,0.4264
49461,0.9334,0.7381
49462,0.0265,0.6947
49463,0.8705,0.9327
49464,0.0147,0.0774
49465,0.0975,0.8451
49466,0.0702,0.1206
49467,0.0467,0.8381
49468,0.891,0.9242
49469,0.0867,0.1182
49470,0.0936,0.5238
49471,0.0647,0.7563
49472,0.0306,0.0256
49473,0.6645,0.7616
49474,0.0245,0.4402
49475,0.0354,0.3671
49476,0.0604,0.3954
49477,0.1146,0.9564
49478,0.7414,0.7764
49479,0.1185,0.4366
49480,0.1542,0.271
49481,0.06,0.7255
49482,0.0462,0.4175
49483,0.1981,0.5355
49484,0.1185,0.4366
49485,0.1185,0.4366
49486,0.3453,0.2879
49487,0.1185,0.4366
49488,0.3198,0.7825
49489,0.0214,0.5407
49490,0.041,0.0586
49491,0.1775,0.1699
49492,0.1226,0.2568
49493,0.2197,0.1869
49494,0.0125,0.1896
49495,0.3905,0.76
49496,0.0118,0.0914
49497,0.1069,0.1637
49498,0.1185,0.4366
49499,0.1577,0.5991
49500,0.0321,0.8366
49501,0.018,0.1616
49502,0.4247,0.7025
49503,0.1185,0.4366
49504,0.0217,0.2813
49505,0.0113,0.8522
49506,0.0625,0.5092
49507,0.1185,0.4366
49508,0.0095,0.218
49509,0.165,0.3628
49510,0.0621,0.644
49511,0.2092,0.2163
49512,0.1185,0.4366
49513,0.0366,0.0958
49514,0.1185,0.4366
49515,0.1833,0.6554
49516,0.7689,0.6671
49517,0.051,0.5914
49518,0.0496,0.71
49519,0.1976,0.755
49520,0.3432,0.6225
49521,0.1185,0.4366
49522,0.486,0.6892
49523,0.0909,0.588
49524,0.1112,0.3026
49525,0.0068,0.0191
49526,0.3186,0.6979
49527,0.1179,0.8595
49528,0.0188,0.6011
49529,0.1131,0.1065
49530,0.1185,0.4366
49531,0.1234,0.5072
49532,0.1185,0.4366
49533,0.6519,0.8027
49534,0.0322,0.0875
49535,0.1185,0.4366
49536,0.2824,0.3513
49537,0.7927,0.93
49538,0.1185,0.4366
49539,0.1185,0.4366
49540,0.0273,0.1195
49541,0.1185,0.4366
49542,0.0433,0.1467
49543,0.4039,0.0958
49544,0.1141,0.0384
49545,0.0461,0.0662
49546,0.1529,0.441
49547,0.1185,0.4366
49548,0.5835,0.3204
49549,0.0923,0.0514
49550,0.0184,0.2176
49551,0.3944,0.7544
49552,0.0471,0.442
49553,0.1639,0.2932
49554,0.7672,0.9758
49555,0.2028,0.6133
49556,0.03,0.0329
49557,0.2328,0.2167
49558,0.308,0.2699
49559,0.003,0.1783
49560,0.0776,0.8613
49561,0.1475,0.2622
49562,0.4885,0.8966
49563,0.1487,0.9214
49564,0.0426,0.424
49565,0.0462,0.1657
49566,0.0581,0.7375
49567,0.2274,0.4477
49568,0.5639,0.7952
49569,0.0739,0.5304
49570,0.3002,0.5447
49571,0.0462,0.0649
49572,0.0302,0.2139
49573,0.0216,0.1958
49574,0.2724,0.3394
49575,0.0489,0.8896
49576,0.2124,0.3899
49577,0.1185,0.4366
49578,0.2697,0.5586
49579,0.1138,0.2187
49580,0.3067,0.3906
49581,0.1185,0.4366
49582,0.3336,0.3578
49583,0.6949,0.846
49584,0.0095,0.2548
49585,0.0252,0.117
49586,0.0379,0.0308
49587,0.806,0.9198
49588,0.3735,0.8939
49589,0.8501,0.9182
49590,0.1173,0.1457
49591,0.5556,0.6798
49592,0.0239,0.553
49593,0.1185,0.4366
49594,0.0331,0.9075
49595,0.028,0.5442
49596,0.0313,0.0877
49597,0.0916,0.7752
49598,0.0075,0.0931
49599,0.0171,0.249
49600,0.9575,0.9296
49601,0.0118,0.6038
49602,0.0568,0.2815
49603,0.1411,0.2692
49604,0.3417,0.5503
49605,0.2061,0.2681
49606,0.1416,0.5709
49607,0.0734,0.7765
49608,0.0702,0.8139
49609,0.015,0.187
49610,0.0278,0.2074
49611,0.0507,0.5275
49612,0.0312,0.1398
49613,0.2427,0.5991
49614,0.4694,0.6865
49615,0.0259,0.6503
49616,0.3363,0.8957
49617,0.2763,0.5604
49618,0.8535,0.9489
49619,0.0641,0.8208
49620,0.0317,0.6922
49621,0.1185,0.4366
49622,0.0251,0.1136
49623,0.1874,0.4189
49624,0.1185,0.4366
49625,0.099,0.0321
49626,0.119,0.9525
49627,0.0929,0.2172
49628,0.2496,0.0793
49629,0.0592,0.1491
49630,0.0629,0.0468
49631,0.1185,0.4366
49632,0.05,0.308
49633,0.0171,0.9231
49634,0.1613,0.4892
49635,0.5662,0.954
49636,0.2342,0.3907
49637,0.29,0.4691
49638,0.1185,0.4366
49639,0.0677,0.2583
49640,0.7486,0.894
49641,0.2057,0.3004
49642,0.2167,0.4389
49643,0.0563,0.052
49644,0.0304,0.1705
49645,0.7796,0.9751
49646,0.1185,0.4366
49647,0.4885,0.6105
49648,0.1185,0.4366
49649,0.026,0.077
49650,0.0363,0.9039
49651,0.0034,0.0044
49652,0.0957,0.2095
49653,0.0268,0.0123
49654,0.0144,0.922
49655,0.1323,0.2477
49656,0.0445,0.5474
49657,0.0322,0.6637
49658,0.1185,0.4366
49659,0.4861,0.7042
49660,0.0496,0.3624
49661,0.0338,0.1947
49662,0.0211,0.1392
49663,0.2941,0.5656
49664,0.1343,0.2713
49665,0.6147,0.5932
49666,0.091,0.2359
49667,0.0603,0.9337
49668,0.0072,0.1034
49669,0.0243,0.9067
49670,0.1185,0.4366
49671,0.2391,0.9209
49672,0.0466,0.3654
49673,0.0689,0.2604
49674,0.0168,0.5821
49675,0.1791,0.348
49676,0.3442,0.6675
49677,0.1185,0.4366
49678,0.4943,0.6218
49679,0.095,0.1277
49680,0.1185,0.4366
49681,0.266,0.8738
49682,0.1322,0.7415
49683,0.5464,0.904
49684,0.8173,0.8904
49685,0.0178,0.0681
49686,0.0569,0.2121
49687,0.5286,0.8974
49688,0.0269,0.9426
49689,0.0221,0.0659
49690,0.0236,0.4824
49691,0.0729,0.538
49692,0.2171,0.8468
49693,0.1653,0.2546
49694,0.1668,0.6478
49695,0.5012,0.6181
49696,0.0248,0.6664
49697,0.1185,0.4366
49698,0.0457,0.1884
49699,0.266,0.466
49700,0.7434,0.9337
49701,0.1533,0.0464
49702,0.3406,0.8725
49703,0.0037,0.2565
49704,0.0039,0.0094
49705,0.4706,0.4075
49706,0.1649,0.9456
49707,0.0329,0.7197
49708,0.0354,0.1523
49709,0.0194,0.0746
49710,0.0333,0.1907
49711,0.119,0.7717
49712,0.0034,0.0089
49713,0.6913,0.7098
49714,0.2335,0.7764
49715,0.2765,0.1547
49716,0.1294,0.5166
49717,0.6944,0.8263
49718,0.1185,0.4366
49719,0.5638,0.8341
49720,0.0653,0.4864
49721,0.1185,0.4366
49722,0.023,0.0946
49723,0.0891,0.2766
49724,0.7756,0.4297
49725,0.1039,0.1497
49726,0.1102,0.0589
49727,0.4271,0.7293
49728,0.0133,0.0764
49729,0.0123,0.5062
49730,0.8171,0.8802
49731,0.1185,0.4366
49732,0.3457,0.1396
49733,0.1185,0.4366
49734,0.1185,0.4366
49735,0.0219,0.3606
49736,0.0167,0.0187
49737,0.0894,0.2265
49738,0.1185,0.4366
49739,0.1083,0.1484
49740,0.1185,0.4366
49741,0.0869,0.1111
49742,0.1185,0.4366
49743,0.2054,0.6768
49744,0.033,0.2155
49745,0.1185,0.4366
49746,0.1436,0.2426
49747,0.0711,0.7807
49748,0.3942,0.6572
49749,0.1277,0.8853
49750,0.5361,0.6582
49751,0.217,0.3161
49752,0.1159,0.422
49753,0.1185,0.4366
49754,0.0245,0.3094
49755,0.0321,0.2215
49756,0.0387,0.7112
49757,0.0811,0.2917
49758,0.2374,0.2342
49759,0.5218,0.9605
49760,0.5158,0.7386
49761,0.0181,0.0871
49762,0.1339,0.5225
49763,0.3061,0.5477
49764,0.6057,0.9354
49765,0.1015,0.2711
49766,0.1185,0.4366
49767,0.1131,0.1419
49768,0.2241,0.7879
49769,0.1185,0.4366
49770,0.3209,0.8404
49771,0.8155,0.9517
49772,0.0297,0.3447
49773,0.1185,0.4366
49774,0.0136,0.7607
49775,0.022,0.4221
49776,0.1364,0.7571
49777,0.8534,0.6283
49778,0.1185,0.4366
49779,0.5184,0.8866
49780,0.1185,0.4366
49781,0.0099,0.0247
49782,0.1378,0.2588
49783,0.092,0.5485
49784,0.0941,0.6745
49785,0.0594,0.1456
49786,0.1455,0.9408
49787,0.0462,0.3453
49788,0.0406,0.1486
49789,0.2197,0.1884
49790,0.05,0.1132
49791,0.9421,0.8688
49792,0.091,0.8879
49793,0.3351,0.4188
49794,0.3506,0.8448
49795,0.0158,0.1072
49796,0.044,0.6224
49797,0.4748,0.8727
49798,0.1185,0.4366
49799,0.3564,0.6135
49800,0.1155,0.8091
49801,0.8457,0.9466
49802,0.2262,0.3537
49803,0.1185,0.2438
49804,0.8949,0.8156
49805,0.0314,0.4182
49806,0.1003,0.2647
49807,0.1457,0.3904
49808,0.5244,0.9189
49809,0.2085,0.2174
49810,0.0336,0.2594
49811,0.2009,0.1694
49812,0.1511,0.5318
49813,0.1185,0.4366
49814,0.0308,0.0521
49815,0.1457,0.4594
49816,0.0642,0.604
49817,0.0259,0.6431
49818,0.5644,0.7787
49819,0.1511,0.1145
49820,0.7912,0.9613
49821,0.7308,0.7426
49822,0.1495,0.1819
49823,0.1729,0.444
49824,0.0169,0.178
49825,0.0277,0.0996
49826,0.4532,0.5368
49827,0.7679,0.8356
49828,0.2117,0.3778
49829,0.7819,0.9271
49830,0.1175,0.8843
49831,0.8894,0.8174
49832,0.0814,0.8674
49833,0.034,0.603
49834,0.1232,0.789
49835,0.0064,0.0331
49836,0.1319,0.6909
49837,0.0478,0.4559
49838,0.1185,0.4366
49839,0.748,0.526
49840,0.1899,0.503
49841,0.0545,0.4775
49842,0.0888,0.4722
49843,0.0383,0.832
49844,0.4305,0.7823
49845,0.6683,0.5157
49846,0.1671,0.3051
49847,0.0774,0.7552
49848,0.01,0.1264
49849,0.1229,0.3111
49850,0.0993,0.6552
49851,0.0086,0.1094
49852,0.14,0.0931
49853,0.2838,0.2141
49854,0.074,0.5465
49855,0.6957,0.9777
49856,0.0444,0.3762
49857,0.2817,0.3842
49858,0.0509,0.4628
49859,0.5792,0.7492
49860,0.024,0.1886
49861,0.0665,0.4551
49862,0.2373,0.9122
49863,0.1185,0.4366
49864,0.053,0.0873
49865,0.6867,0.3395
49866,0.46,0.6361
49867,0.1683,0.4945
49868,0.1185,0.4366
49869,0.1059,0.9528
49870,0.1773,0.8174
49871,0.0752,0.2932
49872,0.0361,0.3921
49873,0.1379,0.8408
49874,0.0283,0.1496
49875,0.1185,0.4366
49876,0.6351,0.9804
49877,0.2108,0.3326
49878,0.007,0.0399
49879,0.0261,0.1893
49880,0.0263,0.0834
49881,0.1185,0.4366
49882,0.5096,0.9405
49883,0.0897,0.9601
49884,0.1006,0.624
49885,0.4701,0.96
49886,0.1455,0.4414
49887,0.9582,0.7958
49888,0.0238,0.4734
49889,0.0466,0.2915
49890,0.4234,0.7392
49891,0.0409,0.3311
49892,0.0131,0.3766
49893,0.8875,0.7796
49894,0.2395,0.2301
49895,0.0535,0.7657
49896,0.0284,0.1416
49897,0.0129,0.2122
49898,0.1105,0.3615
49899,0.392,0.2184
49900,0.202,0.8453
49901,0.1998,0.5011
49902,0.1185,0.4366
49903,0.03,0.1633
49904,0.0725,0.2098
49905,0.8739,0.9569
49906,0.0365,0.1571
49907,0.0416,0.9315
49908,0.1455,0.0327
49909,0.1185,0.4366
49910,0.0366,0.0549
49911,0.0372,0.6181
49912,0.018,0.1254
49913,0.04,0.0977
49914,0.0212,0.0795
49915,0.1185,0.4366
49916,0.0898,0.4158
49917,0.9454,0.9509
49918,0.1185,0.4366
49919,0.0046,0.0145
49920,0.8838,0.9689
49921,0.2759,0.4154
49922,0.8823,0.9492
49923,0.1453,0.7269
49924,0.19,0.7791
49925,0.1185,0.4366
49926,0.4685,0.41
49927,0.0151,0.0893
49928,0.2627,0.363
49929,0.0222,0.1869
49930,0.1162,0.8835
49931,0.4717,0.4361
49932,0.0426,0.6814
49933,0.1185,0.4366
49934,0.0307,0.6143
49935,0.0223,0.0461
49936,0.4165,0.7624
49937,0.046,0.4128
49938,0.9259,0.8113
49939,0.0332,0.3546
49940,0.9536,0.9678
49941,0.537,0.8865
49942,0.1351,0.3273
49943,0.2389,0.7395
49944,0.7593,0.8493
49945,0.0388,0.0437
49946,0.1753,0.1327
49947,0.1729,0.5693
49948,0.029,0.8049
49949,0.6615,0.4111
49950,0.0774,0.1372
49951,0.1019,0.3827
49952,0.8466,0.9279
49953,0.1739,0.4
49954,0.0874,0.2154
49955,0.1185,0.4366
49956,0.0073,0.0257
49957,0.1777,0.3554
49958,0.0653,0.4653
49959,0.1185,0.4366
49960,0.235,0.6554
49961,0.0432,0.8373
49962,0.0595,0.1617
49963,0.445,0.7969
49964,0.058,0.295
49965,0.1401,0.6464
49966,0.2949,0.2907
49967,0.094,0.5495
49968,0.1028,0.0734
49969,0.0345,0.1828
49970,0.4034,0.385
49971,0.0886,0.9052
49972,0.0175,0.2389
49973,0.0776,0.608
49974,0.092,0.5043
49975,0.6532,0.541
49976,0.4461,0.2151
49977,0.1199,0.5944
49978,0.0896,0.7927
49979,0.8661,0.8689
49980,0.0417,0.8041
49981,0.1097,0.2368
49982,0.281,0.924
49983,0.0091,0.0352
49984,0.3282,0.7637
49985,0.0385,0.6644
49986,0.5645,0.7045
49987,0.1731,0.282
49988,0.6912,0.8673
49989,0.0334,0.3021
49990,0.17,0.4245
49991,0.4294,0.6956
49992,0.0295,0.1766
49993,0.3712,0.6496
49994,0.0161,0.5862
49995,0.0089,0.0147
49996,0.1853,0.5879
49997,0.0185,0.7147
49998,0.1185,0.4366
49999,0.0931,0.3096
50000,0.0379,0.1185
50001,0.1185,0.4366
50002,0.7973,0.7518
50003,0.1185,0.4366
50004,0.3801,0.6702
50005,0.5344,0.8711
50006,0.4762,0.2552
50007,0.1185,0.4366
50008,0.0963,0.1679
50009,0.0589,0.1819
50010,0.1744,0.645
50011,0.0078,0.0536
50012,0.3264,0.7304
50013,0.1981,0.5816
50014,0.0357,0.2922
50015,0.4832,0.1931
50016,0.092,0.2862
50017,0.0647,0.2051
50018,0.2272,0.388
50019,0.4697,0.8723
50020,0.0171,0.6168
50021,0.1577,0.2072
50022,0.0965,0.5908
50023,0.8069,0.6974
50024,0.968,0.98
50025,0.1778,0.5028
50026,0.0325,0.7321
50027,0.0362,0.6769
50028,0.0876,0.1312
50029,0.1982,0.8523
50030,0.0867,0.0327
50031,0.1646,0.7291
50032,0.016,0.1065
50033,0.1213,0.3537
50034,0.043,0.1244
50035,0.1155,0.8089
50036,0.0357,0.6704
50037,0.0961,0.7075
50038,0.3538,0.2874
50039,0.144,0.842
50040,0.1289,0.3207
50041,0.0066,0.1942
50042,0.0664,0.5185
50043,0.0202,0.0604
50044,0.1133,0.1763
50045,0.1985,0.6338
50046,0.0149,0.4976
50047,0.2314,0.5249
50048,0.0494,0.2808
50049,0.1864,0.4033
50050,0.5673,0.879
50051,0.2894,0.8221
50052,0.0277,0.068
50053,0.0317,0.2768
50054,0.1185,0.4366
50055,0.2007,0.4304
50056,0.0863,0.2362
50057,0.3141,0.419
50058,0.2201,0.1431
50059,0.1185,0.4366
50060,0.0316,0.3481
50061,0.1185,0.4366
50062,0.0138,0.0399
50063,0.0168,0.0689
50064,0.047,0.2794
50065,0.1185,0.4366
50066,0.6523,0.5016
50067,0.0738,0.5436
50068,0.6278,0.9051
50069,0.0766,0.4101
50070,0.1185,0.4366
50071,0.1185,0.4366
50072,0.4616,0.8779
50073,0.5867,0.5431
50074,0.1797,0.7933
50075,0.7698,0.5279
50076,0.6946,0.9684
50077,0.2771,0.722
50078,0.1185,0.4366
50079,0.1185,0.4366
50080,0.3096,0.5083
50081,0.7615,0.8534
50082,0.6606,0.8197
50083,0.351,0.718
50084,0.1185,0.4366
50085,0.1267,0.4118
50086,0.1085,0.3334
50087,0.1409,0.2974
50088,0.1185,0.4366
50089,0.6904,0.7682
50090,0.0176,0.059
50091,0.0395,0.3156
50092,0.018,0.0666
50093,0.5843,0.7622
50094,0.7816,0.8183
50095,0.1185,0.4366
50096,0.129,0.1813
50097,0.3458,0.7838
50098,0.2051,0.726
50099,0.1185,0.4366
50100,0.0437,0.6233
50101,0.2783,0.8154
50102,0.1471,0.2424
50103,0.7243,0.7735
50104,0.0045,0.3627
50105,0.0519,0.9482
50106,0.0243,0.1404
50107,0.027,0.0894
50108,0.0558,0.7666
50109,0.0912,0.2756
50110,0.8186,0.9445
50111,0.1321,0.4478
50112,0.2022,0.377
50113,0.0202,0.1768
50114,0.0285,0.0791
50115,0.1205,0.4997
50116,0.4229,0.2345
50117,0.375,0.6581
50118,0.0174,0.1064
50119,0.1048,0.0511
50120,0.006,0.0285
50121,0.1185,0.4366
50122,0.7517,0.9437
50123,0.0143,0.0767
50124,0.1185,0.4366
50125,0.5383,0.7887
50126,0.0194,0.841
50127,0.3847,0.7161
50128,0.2306,0.9212
50129,0.0971,0.2467
50130,0.0064,0.1124
50131,0.7731,0.9042
50132,0.7863,0.8505
50133,0.0581,0.1548
50134,0.1068,0.6132
50135,0.0148,0.032
50136,0.1185,0.4366
50137,0.2321,0.4455
50138,0.1235,0.3902
50139,0.1404,0.7251
50140,0.0125,0.0318
50141,0.0402,0.1725
50142,0.2395,0.6568
50143,0.7417,0.7705
50144,0.4561,0.7101
50145,0.0145,0.3923
50146,0.4715,0.7838
50147,0.1185,0.4366
50148,0.7005,0.6515
50149,0.0338,0.1093
50150,0.1522,0.2752
50151,0.0308,0.1709
50152,0.0258,0.4525
50153,0.1185,0.4366
50154,0.0293,0.8767
50155,0.1995,0.3069
50156,0.0158,0.0811
50157,0.2428,0.7698
50158,0.9575,0.9569
50159,0.0403,0.9552
50160,0.0068,0.3992
50161,0.0869,0.6892
50162,0.1185,0.4366
50163,0.007,0.0874
50164,0.0357,0.2096
50165,0.0172,0.0882
50166,0.0296,0.1813
50167,0.2682,0.8654
50168,0.0691,0.3039
50169,0.147,0.2621
50170,0.037,0.3599
50171,0.2598,0.351
50172,0.0282,0.6769
50173,0.0929,0.1341
50174,0.0487,0.4161
50175,0.1865,0.9088
50176,0.034,0.3022
50177,0.65,0.3913
50178,0.1327,0.757
50179,0.0584,0.2219
50180,0.0156,0.0205
50181,0.0262,0.0599
50182,0.2559,0.2217
50183,0.8634,0.9726
50184,0.0551,0.1867
50185,0.8862,0.0581
50186,0.1185,0.4366
50187,0.823,0.9298
50188,0.1185,0.4366
50189,0.0576,0.0273
50190,0.0212,0.4327
50191,0.729,0.8193
50192,0.0224,0.0294
50193,0.1715,0.4656
50194,0.0232,0.2899
50195,0.1113,0.8185
50196,0.1013,0.5199
50197,0.44,0.6052
50198,0.6298,0.6382
50199,0.0491,0.6206
50200,0.5427,0.9057
50201,0.0368,0.9474
50202,0.1185,0.4366
50203,0.0763,0.0747
50204,0.1002,0.188
50205,0.8146,0.9257
50206,0.7064,0.9175
50207,0.164,0.231
50208,0.0276,0.7269
50209,0.0455,0.1927
50210,0.3202,0.5377
50211,0.4959,0.9559
50212,0.7295,0.9564
50213,0.249,0.4312
50214,0.2464,0.913
50215,0.0536,0.0694
50216,0.2561,0.9281
50217,0.0206,0.1539
50218,0.093,0.4611
50219,0.0392,0.0883
50220,0.1496,0.4331
50221,0.1544,0.4666
50222,0.1071,0.2824
50223,0.0377,0.0274
50224,0.0908,0.8395
50225,0.5663,0.7515
50226,0.3143,0.4505
50227,0.4185,0.6071
50228,0.0327,0.4756
50229,0.0892,0.4739
50230,0.0224,0.4366
50231,0.7348,0.8456
50232,0.0075,0.5757
50233,0.2849,0.6567
50234,0.2826,0.5044
50235,0.0328,0.3832
50236,0.1081,0.3729
50237,0.1185,0.4366
50238,0.6362,0.7776
50239,0.0603,0.8949
50240,0.1185,0.4366
50241,0.0179,0.0462
50242,0.0451,0.7061
50243,0.0561,0.2296
50244,0.1508,0.141
50245,0.0843,0.7409
50246,0.5575,0.5177
50247,0.6233,0.7218
50248,0.3968,0.4901
50249,0.1185,0.4366
50250,0.1185,0.4366
50251,0.0152,0.0454
50252,0.1386,0.4626
